Date,Open Price
26-Feb-18,533
27-Feb-18,534
28-Feb-18,535
1-Mar-18,536
5-Mar-18,537
6-Mar-18,538
7-Mar-18,539
8-Mar-18,540
9-Mar-18,541
12-Mar-18,542
13-Mar-18,543
14-Mar-18,544
15-Mar-18,545
16-Mar-18,546
19-Mar-18,547
20-Mar-18,548
21-Mar-18,549
22-Mar-18,550
23-Mar-18,551
26-Mar-18,552
27-Mar-18,553
28-Mar-18,554
2-Apr-18,555
3-Apr-18,556
4-Apr-18,557
5-Apr-18,558
6-Apr-18,559
9-Apr-18,560
10-Apr-18,561
11-Apr-18,562
12-Apr-18,563
13-Apr-18,564
16-Apr-18,565
17-Apr-18,566
18-Apr-18,567
19-Apr-18,568
20-Apr-18,569
23-Apr-18,570
24-Apr-18,571
25-Apr-18,572
26-Apr-18,573
27-Apr-18,574
30-Apr-18,575
2-May-18,576
3-May-18,577
4-May-18,578
7-May-18,579
8-May-18,580
9-May-18,581
10-May-18,582
11-May-18,583
14-May-18,584
15-May-18,585
16-May-18,586
17-May-18,587
18-May-18,588
21-May-18,589
22-May-18,590
23-May-18,591
24-May-18,592
25-May-18,593
28-May-18,594
29-May-18,595
30-May-18,596
31-May-18,597
1-Jun-18,598
4-Jun-18,599
5-Jun-18,600
6-Jun-18,601
7-Jun-18,602
8-Jun-18,603
11-Jun-18,604
12-Jun-18,605
13-Jun-18,606
14-Jun-18,607
15-Jun-18,608
18-Jun-18,609
19-Jun-18,610
20-Jun-18,611
21-Jun-18,612
22-Jun-18,613
25-Jun-18,614
26-Jun-18,615
